Direction,Date,Message
Sent,"2025-10-26 02:01:01","no that does not make me happy."
Sent,"2025-10-26 02:01:51","the only thing that would make me happy is if, somehow, the annie i fell in love with and spent a decade with came back."
Sent,"2025-10-26 02:02:06","this is not you."
Sent,"2025-10-26 02:03:02","i’ve never wished bad things for you. i just don’t know what happened to the amazing person that wasn’t like……well, this."
Received,"2025-10-26 02:23:31","Please callme "
Sent,"2025-10-26 03:18:48","if you want to come over to talk tomorrow let me know."
Received,"2025-10-26 03:59:04","Loved “if you want to come over to talk tomorrow let me know.”"
Received,"2025-10-26 12:13:37","Well i dont know if I am allowed to leave the house at all "
Sent,"2025-10-26 13:47:04","is this like when you lied and said “i can’t spend the night because my parents have me on a tight leash”"
Sent,"2025-10-26 13:47:15","you’re an adult. you make your own decisions."
Sent,"2025-10-26 15:03:19","guessing you’re not going to want anything today"
Received,"2025-10-26 15:13:12","I have $30. But I don’t have my car keys.. so i dont know"
Received,"2025-10-26 15:13:30","I don’t have to have anything "
Sent,"2025-10-26 15:42:22","if  you want 30 let me know i can bring it to you or whatever"
Received,"2025-10-26 15:47:41","Well I’d have to send your mom thr money "
Received,"2025-10-26 15:48:29","I dont know I dont have to get anything "
Received,"2025-10-26 15:48:43","Unless your mom is too"
Sent,"2025-10-26 15:56:29","send th emonet"
Sent,"2025-10-26 15:56:34","send it*"
Received,"2025-10-26 16:02:49",Okay..
Sent,"2025-10-26 16:03:23","you can’t tell your parents you want to come talk to me or something? even just to get out of there for a little bit"
Sent,"2025-10-26 16:03:30","i can come pick you up or whatever"
Received,"2025-10-26 16:03:31","I sent it "
Received,"2025-10-26 16:03:52","I will when he comes Dan "
Received,"2025-10-26 17:35:28","Well as i figured, my dad just said “I took your keys and don’t want you driving anywhere unless it’s to sugies or errands until we know what’s going on”"
Sent,"2025-10-26 17:37:30","that’s fine it doesn’t sound like there’s anything for us to talk about anyways"
Received,"2025-10-26 17:38:35","… Dan I want to "
Received,"2025-10-26 17:39:17","You’re the first person I wanted to talk to last night "
Received,"2025-10-26 17:45:32","Did you ever hear back from him yet "
Sent,"2025-10-26 17:47:10","not yet"
Sent,"2025-10-26 17:47:34","and i’m not trying to make your day any worse or be shitty but it just doesn’t sound like anything has changed in terms of your perspective"
Sent,"2025-10-26 18:54:48","i still  haven’t heard anything"
Sent,"2025-10-26 18:56:27","listen i really hope that you take some time and honestly and thoroughly consider everything about the last 10 years and what you’ve done over the past year and which track you want to take going forward"
Sent,"2025-10-26 18:57:52","i’ve told you so many times now, and it’s been proven true in practice, that without you i will never be able to fill the huge void in my soul that i’m living with."
Sent,"2025-10-26 18:58:57","i’m not sure how else to say this, but for all of the things you’ve done to hurt me and for all of the pain and confusion i still feel….there just is nothing else that compares to you"
Received,"2025-10-26 18:59:11","If he doesn’t come please keep the money for tomorrow okay"
Sent,"2025-10-26 18:59:12","and i wish it were up to me, but it isn’t…"
Sent,"2025-10-26 18:59:22",..right
Received,"2025-10-26 18:59:26","I know Dan. I have been self reflecting today"
Received,"2025-10-26 18:59:40","I hate myself and I hate the person I have become "
Sent,"2025-10-26 19:08:50","i wish i could stop trying to make this work, it’s clear that there’s only one of us that’s in love here and i’m just not sure why you don’t see how much harder it is to be put in a position where i still feel like i *have* to try"
Received,"2025-10-26 19:11:56","Dan I want to make this work "
Sent,"2025-10-26 20:10:37","i’m going to get it from john"
Sent,"2025-10-26 20:10:45","he’s coming down after the first quarter of the game"
Received,"2025-10-26 20:11:58","Okay.. "
Received,"2025-10-26 20:12:22","Well i doubt I will be able to leave "
Received,"2025-10-26 21:27:41","Yeah I guess just hold it for me until tomorrow morning.. I’m sorry. I just want to go to bed and try to forget everything for a little while. I hate myself so fucking much. I am sorry I am so shitty"
Sent,"2025-10-27 03:37:28","well i just woke up and got the thing from john from my mom. honestly i would rather wait until after you get your check and just give it to you from whatever bop decides to give me because i am not excited about you getting mad at me for this being smaller than you’d like at the same time that i’ve been completely ignored about the much more important shit that you refuse to talk about"
Sent,"2025-10-27 03:41:02","whatever it’s fucking here and as annoying as it is i guess i won’t do any more than the half of a bump i got from it. i don’t know what i’m supposed to do because you get mad at me about what bop does for 30 and obviously this isn’t even as much as that."
Sent,"2025-10-27 03:42:20","if i knew you were going to blow me off i wouldn’t have even gotten it from john at all but i guess i should have known by now"
Sent,"2025-10-27 04:04:02","also you kinda gave away the game last night by showing that there’s still a total lack of willingness to do the thing you had always done before and make clear that i am in your life so i’m just going to go back to assuming we’re still in the same situation we were in before saturday night"
Received,"2025-10-27 04:50:36","Did I not tell you, save the money and put it towards tomorrow. JUST LIKE THE LAST TIME.  Idc honestly. I won’t complain. It’s whatever. I’m going back to bed."
Received,"2025-10-27 12:20:10","Writing check "
Received,"2025-10-27 12:31:19","If you wanna text him. Just need to go to atm when I leave here in a few min "
Received,"2025-10-27 12:45:22","Leaving now "
Received,"2025-10-27 12:53:01","On my way "
Sent,"2025-10-27 13:27:04","yes. we are back to where we were before"
Sent,"2025-10-27 13:27:09","you have nothing to say to me"
Sent,"2025-10-27 13:27:17","and i’m not falling for your shit again."
Sent,"2025-10-27 13:27:50","you sat there and listened to me wax poetic about how much you mean to me and said nothing, only to go out with another guy"
Sent,"2025-10-27 13:28:03","fuck this. fuck you. if you don’t have anything to say to me"
Received,"2025-10-27 13:28:06","Like you weren’t also seeing someone?!?!"
Sent,"2025-10-27 13:28:12","I AM NOT"
Sent,"2025-10-27 13:28:15","I DO NOT WANT TO"
Sent,"2025-10-27 13:28:18","I HAVE SAID THIS"
Sent,"2025-10-27 13:28:19","FUCK OFF"
Received,"2025-10-27 13:28:21","Okay "
Received,"2025-10-27 13:28:27","I am sorry "
Sent,"2025-10-27 13:28:31",yep
Sent,"2025-10-27 13:29:06","“dan i want to make this work”"
Sent,"2025-10-27 13:29:12","yeah okay"
Sent,"2025-10-27 13:29:14",liar
Received,"2025-10-27 13:29:17","I fucking do "
Sent,"2025-10-27 13:30:05","…..uh ok?"
Sent,"2025-10-27 13:31:31","that’s such bullshit"
Sent,"2025-10-27 13:31:40","you ignore the fact that this is AFTER i have said to you several times"
Sent,"2025-10-27 13:31:44","that i fucking hate all of this"
Sent,"2025-10-27 13:31:58","and that i don’t want to be with anyone other than you"
Sent,"2025-10-27 13:32:01","you’re just lying"
Sent,"2025-10-27 13:33:29","you can stay far away"
Sent,"2025-10-27 14:04:36","he should not be very long"
Sent,"2025-10-27 14:05:02","i don’t want you inside the house until you are serious about any of this"
Received,"2025-10-27 14:05:04",Okay..
Sent,"2025-10-27 14:06:59","seriously you should feel like a piece of shit"
Sent,"2025-10-27 14:07:05","that you still can’t just say what you actually want"
Sent,"2025-10-27 14:07:13","and need to keep pretending like you want me in your life."
Received,"2025-10-27 14:07:28","I do want you in my life "
Sent,"2025-10-27 14:07:32","again you make ME have to take the difficult action"
Sent,"2025-10-27 14:07:32",no
Sent,"2025-10-27 14:07:35","you obviously do not"
Received,"2025-10-27 14:07:38","I am a piece of shit "
Sent,"2025-10-27 14:07:43","i am not your friend"
Sent,"2025-10-27 14:07:47","i will never be your fucking friend"
Sent,"2025-10-27 14:07:51",eveer
Sent,"2025-10-27 14:08:09","so if you don’t want me"
Sent,"2025-10-27 14:08:25","then that’s what i will force myself to do…since you can’t have the decency to tell me"
Received,"2025-10-27 14:08:39","I do though Dan "
Sent,"2025-10-27 14:09:23","clearly you do not, you are (at this very moment) proving that"
Received,"2025-10-27 14:10:14","No I am not "
Received,"2025-10-27 14:33:38","Do you know when he is coming "
Sent,"2025-10-27 14:36:00",no
Sent,"2025-10-27 14:36:07","i will let you know where to pick it up once he comes."
Received,"2025-10-27 15:06:06","I would appreciate it if you could at least let me come in the garage "
Received,"2025-10-27 15:45:26",??
Sent,"2025-10-27 16:27:11",ready
Received,"2025-10-27 16:34:10","Okay "
Received,"2025-10-27 16:36:49","On my way "
Received,"2025-10-27 16:40:32","Can I please come in "
Received,"2025-10-27 16:40:35","Nina is outside "
Sent,"2025-10-27 20:40:04","you really just can’t imagine what it feels like to be kept in this position for so long and how much worse it is with the current situation as i now understand it…there is no way that you believe that what you’re doing is somehow making any of this easier for me."
Sent,"2025-10-27 20:41:39","and i just don’t understand why you’ve refused to just tell me that i am not what you want anymore because at least i would be able to feel like i have a grasp of the situation and could begin the process of figuring out how to live with the emptiness."
Sent,"2025-10-27 20:47:14","look i don’t really have any idea what is going on or who you are now…i truly don’t. but the one and only thing i can say that i am confident about is that you don’t want me."
Sent,"2025-10-27 20:53:39","and it doesn’t seem to even bother you that i am telling you with complete sincerity that i am never going to be okay and that i did not and still do not have any idea that you would be able or want to do this in the most cruel and confusing way possible to someone who saw you as the most amazing thing in the world and the only true happiness i’ve ever felt.  is this who you’ve always been? did you cheat on me the entire time and i was just too stupid to realize? how does someone just forget about everything they have with someone else? do you not see that i’ve ALWAYS been there for you and you haven’t ever been there for me?"
Sent,"2025-10-27 20:55:33","what do you get from lying to me to make me think you want to fix the thing that i care about more than anything in the world"
Sent,"2025-10-27 22:49:23","this is why you need to stay away."
Sent,"2025-10-27 22:50:30","i do not even know who this cruel, heartless person is. i just want you to go back to being a real fucking person"
Sent,"2025-10-27 22:52:06","ignore me, i’m used to it…but do not forget that you have chosen to inflict as much pain as possible here without any reason"
Sent,"2025-10-27 22:55:10","￼￼￼￼"
Sent,"2025-10-28 01:05:12","seriously do not fucking act like you don’t have any idea why i’m upset whenever you decide you need to text me"
Sent,"2025-10-28 01:05:34","it’s so fucked up to just act like i do not exist."
Received,"2025-10-28 11:58:36","I am sorry I went to bed super early last night..that stuff gave me a horrible headache. "
Sent,"2025-10-28 12:04:39","are you getting anything today"
Received,"2025-10-28 12:06:07","I don’t have money. "
Received,"2025-10-28 12:06:47","Nor do I want that same stuff. It hurt my head. Like it had a lot of cut in it. It chalked up my nose and throat "
Received,"2025-10-28 12:16:17","It isn’t your fault obviously "
Sent,"2025-10-28 12:16:25","k well i think he had to get it from somewhere else because he hadn’t got his yet. i noticed it also"
Received,"2025-10-28 12:16:33","But either way I don’t have any money "
Sent,"2025-10-28 12:19:07","but hey just don’t apologize if you’re not going to respond to anything i say. like, even if i believed that you fell asleep before i sent any of that..you’re just as capable of answering me right now as you were last night. just because you wait 15 hours to say something to me doesn’t mean that you aren’t still ignoring me."
Received,"2025-10-28 12:19:30","I’m
 Not ignoring it "
Sent,"2025-10-28 12:27:10","okay you demonstrably are doing exactly that and i’m not sure why you think it's okay to just lie about things that aren't even really uncertain or hard to prove but look"
Sent,"2025-10-28 12:29:56","i spent a lot of time thinking about this last night and you can’t or won’t do one single thing to communicate that your “i want to make this work” thing has any meaning or is something other than just an obvious lie - trust me, if you cared at all you would have felt like i did about the prospect of potentially losing to someone else…believe me, it’s not really a close call"
Sent,"2025-10-28 12:38:30","if you don’t realize what is happening by this point and can’t even try to do anything about it - then all of this shit that you’ve been telling me can not be true. you really do not have any idea how awful it feels to figure out that you’ll do this right until the point that you erase me out of necessity. i don’t know what to say other than you are choosing to keep me in the dark so that i don’t have to face what you are and have really been doing."
Sent,"2025-10-28 12:46:59","you don’t want me and i can’t understand why you chose to make me experience that reality over and over and over again. "
