Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:629TRAVD61y1ZVNl9EOfEE,"THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q)","Cherry Bomb","Tyler, The Creator;ScHoolboy Q",2015-04-13,191868,49,true,,2025-09-29T05:13:58Z,"","Odd Future",0.63,0.842,1,-5.636,0,0.316,0.000967,0,0.362,0.634,84.952,4
spotify:track:736y1ZQptSw5iaMkbmvu9X,"Press Rewind","Both Sides Of The Brain","Del The Funky Homosapien",2000-01-01,277440,39,true,,2025-09-29T05:13:58Z,"","Hieroglyphics Imperium",0.825,0.66,9,-6.977,1,0.327,0.233,0,0.0919,0.699,93.914,4
spotify:track:3OtnLig2ZlBqNxRMPI78C0,"Automatic","Freddie","Freddie Gibbs",2018-06-22,152000,39,true,,2025-09-29T05:13:58Z,"jazz rap,alternative hip hop","ESGN / EMPIRE",0.897,0.583,8,-6.442,1,0.219,0.0339,0.00000304,0.349,0.314,120.051,4
spotify:track:5fpizYGbi5IQoEraj6FP0R,"Intergalactic - Remastered 2009","Hello Nasty (Deluxe Edition/Remastered)","Beastie Boys",1998-07-14,231493,69,false,,2025-09-29T05:13:58Z,"rap rock,old school hip hop,east coast hip hop,hip hop","Capitol Records",0.734,0.864,2,-6.119,1,0.303,0.022,0.00000985,0.246,0.47,105.932,4
spotify:track:20B9qxYiM9skZqcOAEmMAH,"Top Ramen (feat. Doughboi)","Top Ramen (feat. Doughboi)","Yung Chef;Doughboi",2017-04-24,156735,23,false,,2025-09-29T05:13:58Z,"","Rose City Collective / Genuine Music Group",0.866,0.598,1,-5.295,0,0.128,0.0148,0,0.108,0.352,112.082,4
spotify:track:6OPwDA6TTa75Qsbrhrppnl,"City Going Crazy","Gundam Pt. II","Tre Capital",2015-06-28,251413,10,true,,2025-09-29T05:13:58Z,"","D.LX HERO LLC",0.713,0.553,7,-6.69,0,0.345,0.142,0.00681,0.428,0.49,109.955,4
spotify:track:25Kf3CHRZmSY6l2hq0qmcF,"Renaissance Forever","10k Hours","Natia",2017-07-28,178567,0,true,,2025-09-29T05:13:50Z,"","POW Recordings",0.77,0.702,8,-6.975,0,0.239,0.00866,0,0.202,0.539,105.009,4
spotify:track:6CRf8EO6lDCHW4SscdXZkv,"Boom Biddy Bye Bye - Fugees Remix","The Essential Cypress Hill","Cypress Hill;Fugees",2014-10-10,242506,41,true,,2025-09-29T05:13:50Z,"west coast hip hop,old school hip hop,rap rock,hip hop,east coast hip hop","Columbia/Legacy",0.745,0.771,6,-6.416,1,0.277,0.207,0.0000699,0.196,0.593,91.146,4
spotify:track:0BJTbkmrB2Y4E9M8qVzbYZ,"Feel It All Around","Life Of Leisure","Washed Out",2010-03-01,192080,0,false,,2025-09-29T05:13:50Z,"chillwave,dream pop","Mexican Summer",0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,4
spotify:track:7otzPTzCipngNDhoRMOjot,"Arcade","Arcade","Kaiydo",2016-03-03,233064,0,true,,2025-09-29T05:13:50Z,"","Everyday Friday",0.918,0.331,1,-7.211,0,0.173,0.0114,0,0.191,0.255,140.058,4
spotify:track:2Lhdl74nwwVGOE2Gv35QuK,"Cupid's Chokehold / Breakfast in America","The Papercut Chronicles","Gym Class Heroes",2005-02-22,243773,76,false,,2025-09-29T05:13:50Z,"","Decaydance/Fueled By Ramen/ATL",0.72,0.744,1,-6.938,0,0.12,0.237,0,0.255,0.619,78.953,4
spotify:track:7koDkpPn92SL8RmD0CkGVv,"Shrubbery","Shrubbery","Bronze Whale;5-D",2016-03-10,215800,19,true,,2025-09-29T05:13:50Z,"","Magic Magic",0.75,0.878,7,-7.065,1,0.314,0.348,0.00816,0.113,0.419,150.037,4
spotify:track:04SO1QnuOtVHvyAmcYDdYM,"What It Dew","Running Wild","Grieves",2017-08-25,214893,0,true,,2025-09-29T05:13:50Z,"underground hip hop","Rhymesayers",0.772,0.64,9,-7.403,1,0.0545,0.000524,0.00000392,0.119,0.402,131.844,4
spotify:track:3tgP5OI1aJUWPPVBVMFTAT,"Bad Boys 3","Floss","Injury Reserve",2016-12-15,140886,26,true,,2025-09-29T05:13:50Z,"experimental hip hop,alternative hip hop","Injury Reserve",0.508,0.505,11,-6.322,1,0.339,0.0857,0,0.17,0.536,170.085,4
spotify:track:1IruBrVHO0XS9SfXGoYBXn,"Headlock (feat. Offset)","One Night Only","Cousin Stizz;Offset",2017-07-12,200666,36,true,,2025-09-29T05:13:50Z,"","RCA Records Label",0.964,0.604,7,-3.994,1,0.0844,0.371,0,0.0938,0.612,116.041,4
spotify:track:2pONuBYwWrNm9jcJH6hmPc,"Sleep","The Black Parade","My Chemical Romance",2006-10-20,283466,62,false,,2025-09-29T05:13:34Z,"emo,pop punk","Reprise",0.188,0.952,0,-4.499,1,0.201,0.00138,0.000856,0.381,0.152,155.973,4
spotify:track:3HOGZQbzokUiYHuWhxOBjx,"Don't You Know Who I Think I Am?","Infinity On High","Fall Out Boy",2007-01-01,171960,51,false,,2025-09-29T05:13:34Z,"emo,pop punk","Island Records",0.449,0.949,1,-2.571,1,0.0853,0.00137,0.00000563,0.017,0.856,162.891,4
spotify:track:2LDv4GXuR2yR6n8bdBR95J,"Running To You","Running To You","SLANDER;Spag Heddy;Elle Vee",2018-11-15,300850,39,false,,2025-09-29T05:13:34Z,"melodic bass,dubstep,future bass,edm,riddim,deathstep,bass music,drumstep,dub","Monstercat",0.465,0.855,4,-2.429,0,0.0615,0.00804,0.000368,0.0749,0.0909,149.941,4
spotify:track:5SJ6KivyJRhhGr1xY6s4jX,"Cata (feat. Lobounce)","Self Predator","Savoy;LoBounce",2014-01-14,213660,27,false,,2025-09-29T05:13:34Z,"dubstep,electro house,future bass,glitch,moombahton","Savoy",0.484,0.926,7,-5.958,1,0.043,0.000197,0.817,0.138,0.38,80.998,4
spotify:track:5psoxZpBVWS27k9Fngaes9,"Ghost Assassin - VIP","Memoirs","Maduk;Veela",2015-08-01,222739,43,false,,2025-09-29T05:13:34Z,"drum and bass,liquid funk,chillstep,drumstep","Liquicity Records",0.584,0.924,11,-3.089,0,0.0759,0.0166,0,0.0851,0.543,87.96,4
spotify:track:0yp6lF2DCMm21zCmcLsYTa,"The Progress","The Progress","Kromestar",2016-07-29,208581,0,false,,2025-09-29T05:13:34Z,"dubstep,dub,bass music,drumstep","Library Music",0.587,0.758,2,-4.467,1,0.0328,0.00000471,0.879,0.0848,0.225,84.898,4
spotify:track:2JLig04VzQnguPxY5ie2PP,"Siberia","Siberia","Lights",2011-10-04,259146,0,false,,2025-09-29T05:13:34Z,"","Lights Music Inc. Distributed exclusively through Last Gang Records Inc",0.482,0.879,0,-6.037,1,0.0789,0.00918,0.00161,0.676,0.612,147.97,4
spotify:track:2R5HI7UfSG6fA2lbfsge8n,"Marijade","Xmas Weapons","RayRay",2017-12-25,192855,24,false,,2025-09-29T05:13:34Z,"bass house","Den Haku Records",0.583,0.888,2,-3.918,1,0.0425,0.000827,0.000212,0.387,0.267,77.027,4
spotify:track:6WeKImanaEbtfp4ajFc6LA,"You Won't Know","The Devil And God Are Raging Inside Me","Brand New",2006-01-01,341666,44,false,,2025-09-29T05:13:34Z,"emo,pop punk,post-hardcore","Dreamworks Brand New",0.24,0.503,4,-5.027,0,0.036,0.0586,0.00128,0.184,0.036,95.61,1
spotify:track:3nATDv7r3p0AXkPaXFY12y,"Kkorn Flexxin","Kkorn Flexxin","Spark Master Tape",2017-04-01,130800,27,true,,2025-09-29T05:13:34Z,"","PAPER PLATOON LLC",0.752,0.459,1,-10.313,1,0.131,0.112,0.0183,0.0846,0.272,79.993,4
spotify:track:51VwpPzxUd6g94iELptagU,"Headfirst for Halos","I Brought You My Bullets, You Brought Me Your Love","My Chemical Romance",2002,208173,58,false,,2025-09-29T05:13:34Z,"emo,pop punk","Reprise",0.291,0.976,2,-6.443,1,0.09,0.000162,0.00000829,0.359,0.276,112.225,4
spotify:track:3DYH3KyTqMJmbtCCP8lmjo,"Neckbreaker","Neckbreaker","Dirtyphonics;FuntCase",2016-04-15,246857,0,true,,2025-09-29T05:13:34Z,"dubstep,deathstep,riddim,drumstep,drum and bass,bass music,dub","Circus Records",0.392,0.939,1,-1.623,1,0.489,0.00443,0.0616,0.132,0.181,175.015,4
spotify:track:48uNF8nyBdWgobrPdJdIkK,"Gave To Me","Gave To Me","T-Mass;Jaxxtone",2017-05-30,212816,0,false,,2025-09-29T05:13:34Z,"future bass,edm trap,chillstep","NCS",0.459,0.77,2,-4.976,1,0.0954,0.000827,0.609,0.0864,0.106,150.023,4
spotify:track:5s3nQ8ShpYDtpg1znKStJq,"Burn Baphomet","Burn Baphomet","Von D",2017-06-02,308571,0,false,,2025-09-29T05:13:34Z,"dubstep,dub","AMAR",0.516,0.576,1,-8.023,1,0.0645,0.000463,0.798,0.256,0.268,140.009,4
spotify:track:6SiIq2zc4Rs1au0gCC7YMO,"Anomaly","Outer Edges","Noisia",2016-08-05,243123,30,false,,2025-09-29T05:13:34Z,"drum and bass,drumstep,dubstep,breakbeat,jungle,bass music","Vision Recordings",0.508,0.959,11,-1.417,0,0.0969,0.000163,0.806,0.195,0.149,171.905,4
spotify:track:6DJSXnOkZkeRGpFjrftwSa,"Into Dust","Outer Edges","Noisia",2016-08-05,259573,26,false,,2025-09-29T05:13:34Z,"drum and bass,drumstep,dubstep,breakbeat,jungle,bass music","Vision Recordings",0.282,0.828,8,-2.901,1,0.122,0.000257,0.927,0.112,0.0992,172.1,4
spotify:track:2S4MJ7mQM725upW6egRBwo,"G Shit","XXIV Bit EP","Joker",2016-08-05,255446,0,false,,2025-09-29T05:13:34Z,"dubstep,dub","Kapsize",0.707,0.741,1,-3.923,1,0.0689,0.000149,0.668,0.654,0.382,139.934,4
spotify:track:5hR9n7uZb2QhgqfbZyxF45,"Bad Dreams - Feed Me Remix","Bad Dreams (Feed Me Remix)","Pete Yorn;Scarlett Johansson;Feed Me",2018-07-13,208000,8,false,,2025-09-29T05:13:34Z,"dubstep,electro house","Capitol Records (US1A)",0.478,0.801,7,-5.568,1,0.304,0.00148,0.000233,0.123,0.431,150.034,4
spotify:track:3Wvq89A8v9p6xaX5sjamSP,"Mumble Rap","Mumble Rap","Belly",2017-10-06,163026,38,true,,2025-09-29T05:13:11Z,"","Belly/Roc Nation",0.781,0.639,7,-4.991,1,0.259,0.0638,0.215,0.127,0.43,137.08,4
spotify:track:0XiuQ9mcEtb6E5DgHAwehA,"Panic Room","LSD (Saga)","Sahtyre",2015-05-05,168440,0,true,,2025-09-29T05:13:11Z,"","The Order Label",0.654,0.795,8,-8.363,0,0.402,0.0304,0.000153,0.186,0.412,122.982,4
spotify:track:7ruK4I4QTJZ94RkK0GWrMa,"Can't Sleep (Audiotree Live Version)","K.Flay on Audiotree Live","K.Flay",2015-08-14,300775,0,true,,2025-09-29T05:13:11Z,"","Audiotree Music",0.542,0.401,4,-10.788,0,0.0864,0.179,0.00155,0.0935,0.0798,145.807,4
spotify:track:4ICjhG5nDOFaWQb6o5piWP,"The Spider and the Lamps (feat. Max Bemis)","Razia's Shadow: A Musical","Forgive Durden",2008-10-27,310120,24,false,,2025-09-29T05:13:11Z,"","Fueled By Ramen",0.377,0.527,9,-8.68,0,0.0701,0.182,0.0000615,0.249,0.295,74.991,3
spotify:track:1Nig8tnYHCBaBz7FPIR763,"Smoker's Corner","Knew School","Knowmads",2016-07-15,223000,38,true,,2025-09-29T05:13:11Z,"","Knowmads",0.876,0.642,11,-6.279,0,0.242,0.108,0,0.188,0.569,129.98,4
spotify:track:3cI9VwOd4yhjtvkmBjaZVd,"Diamonds Are Forever (And Forever Is a Mighty Long Time)","The Lady Luck EP","The Cab",2008-04-07,193173,27,false,,2025-09-29T05:13:11Z,"","Fueled By Ramen",0.464,0.768,2,-4.364,1,0.0537,0.0000481,0.0000205,0.291,0.527,127.028,4
spotify:track:4Lr0WJoq6VLTZ8zn2NfrOq,"Chasing the Wind","Who Are You Now?","This Providence",2009,250173,11,false,,2025-09-29T05:13:11Z,"pop punk","Fueled By Ramen/Atlantic",0.397,0.701,1,-4.009,1,0.0386,0.0171,0.00000939,0.309,0.296,139.17,3
spotify:track:2cdPMylKH6y965D7XsXeIW,"The Return","Event 2","Deltron 3030",2013-09-30,400093,24,false,,2025-09-29T05:13:11Z,"experimental hip hop,underground hip hop","Bulk Recordings",0.454,0.833,4,-5.898,0,0.238,0.0597,0.0638,0.38,0.429,83.207,4
spotify:track:6dMDvNVvYDMaziRd0ENZxT,"Breakdown","The Everglow","Mae",2005-01-01,254026,27,false,,2025-09-29T05:13:11Z,"christian alternative rock,emo","Tooth & Nail (TNN)",0.528,0.887,1,-6.246,1,0.0362,0.135,0.000448,0.259,0.748,144.028,4
spotify:track:5lLyaFsXQ2GASksFhGA9It,"Younger Us","Celebration Rock","Japandroids",2012-06-05,212912,0,false,,2025-09-29T05:13:11Z,"noise rock,garage rock","Polyvinyl Records",0.0692,0.977,9,-2.972,1,0.0798,0.0000447,0.0217,0.38,0.266,185.23,4
spotify:track:48BclCneGJtY98uVvNJtAE,"Playing for Keeps","Stories And Alibis","Matchbook Romance",2003-09-23,225373,30,false,,2025-09-29T05:13:11Z,"emo,screamo,post-hardcore","Epitaph",0.336,0.969,8,-2.569,1,0.0637,0.000012,0.542,0.386,0.341,92.453,4
spotify:track:10aghLtnLvtlD3d0BoaPyY,"Promise","Stories And Alibis","Matchbook Romance",2003-09-23,256226,40,false,,2025-09-29T05:13:11Z,"emo,screamo,post-hardcore","Epitaph",0.411,0.972,8,-3.915,1,0.145,0.0000499,0.0832,0.198,0.103,100.562,4
spotify:track:1Tv8Qfoir8zfBmCPkbfeg3,"Kill Us","Kill Us","Trizz",2017-03-29,226150,23,true,,2025-09-29T05:13:11Z,"","Below System Records",0.686,0.677,7,-5.788,1,0.232,0.295,0.0000013,0.0985,0.281,129.006,4
spotify:track:02QtLnNHXL99mcpq9uPLLu,"Saviour","The Listening (Deluxe Version)","Lights",2009-10-06,208933,21,false,,2025-09-29T05:13:11Z,"","Sire/Warner Records",0.627,0.648,2,-4.787,1,0.0251,0.297,0.00000112,0.136,0.481,105.989,4
spotify:track:3ccsTgN6irZ6odCNhoyNuF,"Where Did You Go?","We All Need A Reason To Believe","Valencia",2008-08-26,201026,25,false,,2025-09-29T05:13:11Z,"pop punk,emo","Columbia",0.433,0.751,1,-4.322,1,0.039,0.0164,0.00000165,0.167,0.595,161.722,4
spotify:track:4ObL9Uct3f7U8I000N6iiM,"Lifting Shadows","Alwasta","Oddisee",2016-03-24,280367,0,false,,2025-09-29T05:13:11Z,"jazz rap","Mello Music Group",0.622,0.651,4,-5.281,0,0.16,0.0124,0,0.0861,0.265,135.96,4
spotify:track:4nAAFn7O4IiIZPB3cVJ6em,"Bleed For You","Life In Dreaming","Hidden In Plain View",2005-01-01,231560,0,false,,2025-09-29T05:13:11Z,"emo,pop punk,post-hardcore,screamo","Drive Thru Records",0.445,0.955,5,-2.632,1,0.0755,0.00313,0,0.441,0.245,95.24,4
spotify:track:3xgczo6hjGqCYuEnjIPL01,"S, D, & Rnr","Stoned and Dethroned","Nacho Picasso",2015-01-13,272561,9,true,,2025-09-29T05:13:11Z,"cloud rap","Nacho P Recordings",0.362,0.816,5,-5.743,1,0.363,0.432,0,0.0951,0.477,65.947,4
spotify:track:5eUqf2QcNtExz3Sfz3bnmG,"The Hider - EP Version","VersaEmerge","VersaEmerge",2009-02-03,162946,14,false,,2025-09-29T05:13:11Z,"","Fueled By Ramen",0.451,0.941,4,-4.959,0,0.0302,0.000944,0,0.456,0.496,150.069,4
spotify:track:2cSNFwNbV1dmxazgNnXz4k,"Hell to Sell","Champion","The Audition",2008,227853,0,false,,2025-09-29T05:13:11Z,"pop punk,emo","Victory",0.427,0.882,10,-1.533,0,0.0501,0.0151,0,0.081,0.55,196.904,4
spotify:track:6npcJbgDhtWeNT5iOGsjZI,"Kill Jill (feat. Killer Mike & Jeezy)","BOOMIVERSE","Big Boi;Jeezy;Killer Mike",2017-06-16,264738,0,true,,2025-09-29T05:13:11Z,"southern hip hop,crunk,rap,gangster rap,alternative hip hop","HITCO",0.771,0.527,7,-6.797,0,0.23,0.205,0,0.107,0.114,139.935,4
spotify:track:41r8mKvIbkQHLm5C9TaEJ6,"Tenkkeys (Kklasikk Version)","Tenkkeys (Kklasikk Version)","Spark Master Tape",2016-10-22,131397,45,true,,2025-09-29T05:13:11Z,"","Paper Platoon LLC",0.768,0.81,1,-7.918,1,0.293,0.618,0.000103,0.738,0.945,93.044,4
spotify:track:19K3lUMJmOdeuOBTrbLm19,"Weekend Wars","Oracular Spectacular","MGMT",2007-12-14,250773,54,false,,2025-09-29T05:13:11Z,"indie","Red Ink/Columbia",0.549,0.859,5,-3.993,1,0.0361,0.0964,0.0000236,0.322,0.69,77.013,4
spotify:track:2irUTCRpTHbAAVadDVWgm1,"Madi Don't Leave","Texas","PlayRadioPlay!",2008-01-01,340280,20,false,,2025-09-29T05:13:11Z,"","Island Def Jam",0.447,0.607,1,-7.717,0,0.0386,0.0199,0.00202,0.104,0.0663,119.934,4
spotify:track:3sF9v2qDFDGTyYismssCFI,"Drugs","LP4","Ratatat",2010-06-07,294640,0,false,,2025-09-29T05:13:11Z,"","XL",0.723,0.908,10,-5.655,0,0.085,0.099,0.798,0.0968,0.342,120.359,4
spotify:track:2P5j29aI6ksIhbJNfLyHJE,"Running Wild - Jayceeoh Remix","Running Wild (Remixes)","Morgan Page & Jayceeoh;The Oddictions;Britt Daley;Jayceeoh",2015-11-27,192000,38,false,,2025-09-29T03:57:52Z,"dubstep","Nettwerk Music Group",0.504,0.732,6,-5.314,0,0.0389,0.000994,0.725,0.0932,0.1,140.085,4
spotify:track:41kg2RvdwBuIv0OPpvBS4v,"Time Bomb","...And Out Come The Wolves","Rancid",1995-08-15,144333,1,false,,2025-09-29T03:57:18Z,"punk,ska punk,ska,skate punk,hardcore punk","Epitaph",0.646,0.962,9,-4.862,1,0.0536,0.138,0,0.471,0.961,164.79,4
spotify:track:3WBPiogtVDBSXK7uOpxJ6m,"The Bitter End","Sleeping With Ghosts","Placebo",2003-03-24,190573,1,false,,2025-09-29T03:57:01Z,"britpop","Elevator Lady Ltd",0.328,0.904,3,-5.063,0,0.0455,0.0000423,0.0591,0.11,0.518,186.253,4
spotify:track:1hzOfODGyHGSmZxP8c9NEu,"Rollup","Jubilation 2.0","Flosstradamus",2012-05-08,210000,0,false,,2025-09-29T03:56:45Z,"edm trap","Fool's Gold Records",0.644,0.855,2,-6.193,0,0.552,0.0849,0.00477,0.0643,0.196,159.93,4
spotify:track:3pW47c5ygKJZARGWKMbYB0,"Coast to Coast","From a Basement on the Hill","Elliott Smith",2004-10-18,333666,36,false,,2025-09-28T04:52:47Z,"singer-songwriter","Kill Rock Stars",0.185,0.677,5,-9.803,1,0.0435,0.303,0.00000187,0.125,0.177,85.542,4
spotify:track:3pM7gfel0ho7yVJw4KK5Eq,"Independence Day","XO","Elliott Smith",1998-08-25,184906,49,false,,2025-09-28T04:52:15Z,"singer-songwriter","DreamWorks",0.567,0.509,0,-10.846,1,0.031,0.449,0.0684,0.123,0.458,86.86,4
spotify:track:1lkkzUXh0SNetgRf7YHu42,"BOUNCE","Woodwinds","SPORTMODE",2025-09-15,209142,28,false,,2025-09-28T03:13:56Z,"uk garage,bass house,bass music,edm trap","Monstercat",0.374,0.927,1,-1.779,1,0.0508,0.00133,0.67,0.112,0.0647,139.883,4
spotify:track:18kaPrO0CKRFFwXXaPkYMc,"intheclub","intheclub","WINK",2025-09-18,175200,42,false,,2025-09-28T03:11:01Z,"bass music,edm trap,dubstep","UKF",0.564,0.892,11,-1.471,1,0.188,0.00122,0.254,0.952,0.443,174.833,4
spotify:track:2IjyFRCRn8x1bEquOM3vxg,"Purpose","Purpose (Deluxe)","Justin Bieber",2015-11-13,210160,62,false,,2025-09-27T02:25:29Z,"","RBMG/Def Jam",0.481,0.285,0,-10.848,1,0.0424,0.9,0,0.123,0.316,130.021,4
spotify:track:1JbUMtVkQuaAPdHOvncVTm,"Between the Bars","Either/Or","Elliott Smith",1997-02-25,141200,63,false,,2025-09-25T04:16:37Z,"singer-songwriter","Kill Rock Stars",0.523,0.0774,7,-23.594,0,0.0631,0.937,0.886,0.107,0.354,135.207,3
spotify:track:4rHZZAmHpZrA3iH5zx8frV,"Mirrors","The 20/20 Experience (Deluxe Version)","Justin Timberlake",2013-03-15,484146,83,false,,2025-09-25T03:39:35Z,"","RCA Records Label",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
spotify:track:5XRr8YnyOEmBi3R31Q4e3z,"THREE","THREE","hex benjamin",2025-08-01,203661,0,true,,2025-09-23T18:56:10Z,"","INDA Records",0.767,0.988,9,-1.467,1,0.146,0.0131,0.344,0.336,0.446,142.055,4
spotify:track:0WpMAaQq61chei1VkqKGWv,"GOFASTER","GOFASTER (YANA100)","Toronto Is Broken;Sebotage;REEBZ",2025-09-17,280003,26,false,,2025-09-23T18:00:52Z,"drum and bass,liquid funk","YANA Music",0.377,0.982,1,-1.647,1,0.351,0.000258,0.00000136,0.368,0.3,173.966,4
spotify:track:0KzAbK6nItSqNh8q70tb0K,"Where Is My Mind?","Death to the Pixies","Pixies",1997-10-06,229226,74,false,,2025-09-23T17:51:02Z,"alternative rock","4AD",0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,4
spotify:track:4jpiU50GLkAqZgwgQbSezT,"Step","Unbelievers","Vampire Weekend;Danny Brown;Heems;Despot",2014-03-03,261240,28,false,,2025-09-23T17:51:01Z,"indie,baroque pop,experimental hip hop,alternative hip hop","XL Recordings",0.586,0.748,10,-6.78,1,0.328,0.287,0,0.213,0.841,78.478,4
spotify:track:3W2ZcrRsInZbjWylOi6KhZ,"You & Me - Flume Remix","Settle (Special Edition)","Disclosure;Eliza Doolittle;Flume",2013-06-03,282812,71,false,,2025-09-23T17:50:57Z,"house,future bass","Universal-Island Records Ltd.",0.599,0.392,10,-6.869,0,0.0257,0.378,0.000107,0.131,0.26,75.066,4
spotify:track:2wXZeaK0rXF3qrs7ernZ2L,"Lover I Don't Have to Love","LIFTED or The Story Is in the Soil, Keep Your Ear to the Ground","Bright Eyes",2002-08-13,239800,44,false,,2025-09-23T10:31:09Z,"indie folk","Dead Oceans",0.518,0.746,9,-6.151,0,0.0405,0.165,0.000316,0.108,0.44,80.024,4
spotify:track:764CYWJzIeuBGGDaeu7b2n,"Moment","Moment","Levity",2023-09-27,165125,51,false,,2025-09-23T10:25:20Z,"dubstep","Jadu Dala",0.821,0.787,6,-5.09,0,0.0661,0.0369,0.00708,0.068,0.341,99.988,4
spotify:track:0w9aWiDqZPCOCOtRTLkTPd,"Palmolive (feat. Pusha T & Killer Mike)","Bandana","Freddie Gibbs;Madlib;Pusha T;Killer Mike",2019-06-28,245333,50,true,,2025-09-23T10:10:26Z,"jazz rap,alternative hip hop,experimental hip hop,southern hip hop","Madlib Invazion/ESGN/Keep Cool/RCA Records",0.33,0.603,0,-7.571,1,0.36,0.601,0.00063,0.307,0.812,168.456,3
spotify:track:6iLgI1bt8nZ8JAls44sxDp,"Intro","King Push – Darkest Before Dawn: The Prelude","Pusha T",2015-12-18,153440,34,true,,2025-09-23T10:08:58Z,"","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.691,0.578,8,-6.066,1,0.285,0.012,0,0.191,0.17,92.929,4
spotify:track:7BMSBNctr9IPelr6MFvuRL,"Psychoboost","Revengeseekerz","Jane Remover;Danny Brown",2025-04-04,244844,55,true,,2025-09-23T10:06:32Z,"hyperpop,experimental hip hop,alternative hip hop","deadAir",0.575,0.913,10,-4.37,0,0.384,0.0188,0,0.082,0.675,150.027,4
spotify:track:6LUCYyMZyeukkZ0BIG0dYC,"Back To The Moon","Invisible Cinema","Daily Bread",2023-03-10,244627,34,false,,2025-09-23T09:17:37Z,"","Philos Records",0.662,0.507,1,-6.828,1,0.172,0.0736,0.422,0.641,0.415,94.977,4
spotify:track:0aHWzIvtnkG3FVcBoFQ6BG,"The Patron Saint of Liars and Fakes","Take This to Your Grave","Fall Out Boy",2003-05-06,199916,47,false,,2025-09-23T08:50:57Z,"emo,pop punk","Fueled By Ramen/ADA/ATL",0.509,0.978,2,-4.017,1,0.147,0.0000569,0.00000514,0.0872,0.201,102.866,4
spotify:track:5CrMp9BViHrB30hM6gbmIx,"Whatever (Folk Song in C)","New Moon","Elliott Smith",2007-05-08,137800,43,false,,2025-09-23T06:32:43Z,"singer-songwriter","Kill Rock Stars",0.585,0.19,8,-14.184,1,0.034,0.616,0.000886,0.176,0.372,90.464,4
spotify:track:0uUQq7tP8upuBaN6cmQuqx,"XE3 (Whethan Turn)","XE3 (Whethan Turn)","Mssingno;Whethan",2025-02-19,233513,37,false,,2025-09-22T21:59:07Z,"witch house","Good Luck Have Fun Records",0.483,0.779,0,-6.188,0,0.171,0.0183,0.0000201,0.317,0.199,73.961,4
spotify:track:0inAo4hdWILQX1EbvMSseA,"Pleasure Seeker","Phantasmagoria","Mr. Bill",2021-09-10,164844,24,false,,2025-09-22T18:57:58Z,"glitch,bass music,idm,psytrance,dubstep,drumstep","Mr. Bill",0.746,0.859,10,-3.721,0,0.0455,0.00551,0.528,0.0796,0.33,136.013,4
spotify:track:2X2DK6ETBpg3tHhWiE9atM,"Pleasure","Pleasure","Lit Lords",2020-07-13,192558,28,false,,2025-09-22T18:53:43Z,"edm trap,dubstep,bass music,riddim","Duetti",0.6,0.819,2,-2.921,1,0.0469,0.115,0.531,0.275,0.171,171.977,4
spotify:track:09FlV5qx85gAM9j8C6lzPi,"I'll Be Good","Feed Me's Vintage Rally Championship","Feed Me",2024-08-16,162400,19,false,,2025-09-22T18:53:19Z,"dubstep,electro house","Sotto Voce",0.735,0.868,10,-6.383,0,0.111,0.0334,0.0564,0.165,0.343,150.148,4
spotify:track:3znSvEwBq09We4cxxmwlZM,"Chains & Whips","Let God Sort Em Out","Clipse;Kendrick Lamar;Pharrell Williams;Pusha T;Malice",2025-07-11,243906,70,true,,2025-09-21T17:30:14Z,"hip hop,west coast hip hop","Roc Nation Distribution",0.495,0.759,10,-5.155,0,0.286,0.183,0,0.298,0.6,92.76,4
spotify:track:5M708qYwdT7xyQqO0WXnzm,"Long Live the Chief","The Chief","Jidenna",2017-02-17,160853,46,true,,2025-09-21T07:22:37Z,"","Wondaland Records/Epic",0.859,0.741,9,-3.201,0,0.35,0.0248,0,0.14,0.47,84.983,4
spotify:track:23rG8S8aeEcm0XoCompWg2,"Heavy Lifting","Jestures","Atmosphere;Slug;Ant;Haphduzn",2025-09-19,136973,36,false,,2025-09-20T10:18:59Z,"underground hip hop,alternative hip hop","Rhymesayers",0.7,0.697,1,-5.318,1,0.326,0.101,0.000124,0.279,0.449,76.09,3
spotify:track:5BnfcdSjxPXdItmXWozDYh,"Asshole","Jestures","Atmosphere;Slug;Ant",2025-09-19,190133,39,true,,2025-09-20T10:17:28Z,"underground hip hop,alternative hip hop","Rhymesayers",0.701,0.596,1,-4.337,1,0.475,0.185,0,0.0521,0.196,78.405,4
spotify:track:2ocgKz53EV8Cv2inSCCgTd,"Creeping out Sara","Coaster","NOFX",2009-04-28,165653,32,false,,2025-09-20T09:59:10Z,"punk,skate punk,ska punk,ska,melodic hardcore,hardcore punk","Fat Wreck Chords",0.643,0.828,9,-5.639,1,0.0462,0.0618,0,0.123,0.821,139.986,4
