Direction,Date,Message
Sent,"2025-12-06 02:25:25","and how many times have i been left to have no idea who you are, where you are or why you can’t even fucking touch me now but you’ve truly made me hate everything about myself and i’m so fucking self-conscious i can barely leave the house. you told me you wanted this, you could have brought us back and better…this is how i get treated for loving someone who is unlovable"
Sent,"2025-12-06 02:29:20","what kind of fucking evil are you"
Sent,"2025-12-06 02:29:49","that you wouldn’t fucking come home after going out drinking RIGHT AFTER YOU TELL ME HOW YOU CAN NOT HAVE ANY SEX"
Sent,"2025-12-06 02:30:22","am i really that fucking disgusting?"
Sent,"2025-12-06 02:32:44","to have someone you love reject you and say they still love you but just can’t have any hook up…AND THEN YOU GO OUT DRINKING AND STAY OUT ALL NIGHT ? that’s fucking so wrong and it hurts me so much and i don’t like myself it’s just the fucking worst"
Sent,"2025-12-06 02:34:40","do you not see how extraordinarily mean it is to do that to someone? clearly i know now that it’s me and you just do not like me to the point you won’t touch me."
Sent,"2025-12-06 02:35:35","and sorry, no. if you’re out all night i do NOT believe you weren’t with someone else. that’s just not how that fucking works i’m not an idiot."
Sent,"2025-12-06 02:41:47","you told me you were going to try to come back specifically so i would know that you were going to go out all night and be with someone else…how could i ever look you in the fucking face again after you purposely insult me like that"
Sent,"2025-12-06 02:49:02","you lied. you said you weren’t seeing anybody. how could i let myself love someone who would do that to me again…like this…"
Sent,"2025-12-06 02:57:42","I literally feel sick. You’re either in a fucking ditch  or fucking someone else and those are the two outcomes I will get to cope with. This is what you have set me up for. "
Sent,"2025-12-06 03:06:52","ARE YOU OKAY WHAT THE FUCK ANNIE"
Sent,"2025-12-06 03:08:32","I honestly do not know if you are so fucked up that you would actually be ignoring telling me you’re fukcing safe because you’re fuckign someone else and can’t send a 3 letter text or if something is wrong… I sincerely hope you would not be that awful. LET ME KNOW YOU’re FUCKING OKAY."
Sent,"2025-12-06 03:09:41","You were supposed to come here and you literally disappeared. YOU NEED TO STOP BEING SO SELFISH AND LET ME KNOW THAT YOU ARE SAFE. "
Sent,"2025-12-06 03:11:41","I can not believe this is happening after you reject me. It’s seriously the most insulting thing you ever could have done it’s absolutely mortifying. You won’t touch me but also won’t take 3 seconds of attention away from someone else to let me stop freaking the fuck out. "
Sent,"2025-12-06 03:16:45","If I don’t hear from you soon I literally have to text your mom…not even to be shitty but because for all I know they think you’re here and if I know something is fucking wrong and I don’t say something, I might regret that for the rest of my life"
Received,"2025-12-06 03:34:21","What the heck Dan ?? I am home. I have been at home, ASLEEP. "
Received,"2025-12-06 03:34:32","60+ texts??? "
Sent,"2025-12-06 03:34:52",goodbye.
Received,"2025-12-06 14:33:37","I just wanted to apologize for not coming back over and for not answering you.. I really did fall asleep. I’m at sugies now doing her pills for the week. Then I have to go to get stuff at the store for my mom for the party tonight.. I understand if you don’t want to see or speak to me again. But I am sorry and I love you."
Sent,"2025-12-06 14:58:27","This is the 2nd time in a little over a week that you’ve disappeared overnight. It would appear that there’s something else going on that you aren’t telling me about..particularly given that you will not touch me "
Sent,"2025-12-06 15:04:56","Are you going to want something today"
Received,"2025-12-06 15:10:40","There. Is. Not. Anything. Going. On. "
Received,"2025-12-06 15:11:15","I only have 20 cash right now. But my mom is supposed to pay me for tonight at some point.. I assume it will be after."
Sent,"2025-12-06 15:12:16","do you want 20 from my mom now or no"
Sent,"2025-12-06 15:12:39","and honestly annie you don’t get to say that so matter-of-fact when you’ve done these exact things before"
Received,"2025-12-06 15:13:34","Yeah I’ll come now leaving shop now save "
Received,"2025-12-06 15:13:44","Shop n save "
Received,"2025-12-06 15:13:57","But I have a bag of ice in the back of my car so I need to get it home ASAP"
Sent,"2025-12-06 16:25:37","can you do me one favor"
Sent,"2025-12-06 16:45:44","2 favors actually"
Received,"2025-12-06 16:45:51",Wha
Received,"2025-12-06 16:45:58",What
Sent,"2025-12-06 16:46:35","send me a few pictures of you with your glasses on"
Sent,"2025-12-06 16:46:39","and the real favor"
Sent,"2025-12-06 16:49:23","would you please think about and make a decision about whether or not you can endure some kind of sexual activity (now, in the next few days) or if you are certain you’d rather split up"
Sent,"2025-12-06 16:51:30","like i don’t know what about the situation is preventing you from literally grabbing my dick"
Sent,"2025-12-06 16:52:28","it doesn’t make sense to me and if that’s the situation then i can’t….after all you’ve put me through, it’s really fucking with me."
Received,"2025-12-06 16:53:43","￼￼"
Sent,"2025-12-06 16:53:54","is that fair?"
Sent,"2025-12-06 16:54:17","Loved an image"
Sent,"2025-12-06 16:54:21","Loved an image"
Sent,"2025-12-06 16:54:31","you’re the most beautiful girl on earth"
Sent,"2025-12-06 16:55:28","trust me - i wouldn’t tell you that today unless i really thought it were true"
Received,"2025-12-06 17:10:44","Loved “you’re the most beautiful girl on earth”"
Received,"2025-12-06 17:11:56","Thank you "
Received,"2025-12-06 17:13:08","Sorry I am trying to finish up shit for my mom "
Sent,"2025-12-06 17:14:30","it’s okay. can you please make a decision about the other thing? it’s a really big deal and i need you to see that it’s important to me for several reasons, including helping me believe you"
Sent,"2025-12-06 17:17:14","not only that but you look so fucking amazing now and i’ve been so tortured not being able to have you  😢😵😩"
Received,"2025-12-06 17:25:39","I ain’t all that"
Received,"2025-12-06 17:25:57","As a matter of fact I just fucking shit my pants. AGAIN. "
Received,"2025-12-06 17:26:00","How is this happening "
Received,"2025-12-06 17:26:18","it’s like it just fucking leaked out of my ass fml "
Received,"2025-12-06 17:26:24","Haven’t even started my makeup "
Sent,"2025-12-06 17:28:23","annie you KNOW that i think you’re so perfect that i sincerely do not even think about anybody else. i don’t care what you or anyone else thinks, you are everything to me and i still see you with the same passion and excitement that i always have"
Sent,"2025-12-06 17:32:46","i don’t think you know or remember how rare and special it is to feel like that about someone. i literally can not make myself stop seeing you as the best thing in the world"
Sent,"2025-12-06 17:32:50","go clean your shit pants but please…"
Sent,"2025-12-06 17:33:32","will you think about it tonight so we can either do something together or we can call an end to this"
Sent,"2025-12-06 17:34:13","and you can send me a couple more recent pictures too if you don’t mind"
Sent,"2025-12-06 18:11:33","btw if telling me you shit your pants is supposed to discourage me from wanting you, you’re gonna have to try harder than that"
Sent,"2025-12-06 18:12:02","￼"
Received,"2025-12-06 18:12:35","￼￼"
Sent,"2025-12-06 18:14:53","😍😍😍 you look absolutely stunning wow"
Sent,"2025-12-06 18:18:05","i truly wish i could stop loving you this way"
Sent,"2025-12-06 18:18:50","you honestly make my heart skip a beat is what it feels like"
Received,"2025-12-06 18:23:27","Oh stop dat"
Sent,"2025-12-06 18:24:11","why the hell would i still be speaking to you"
Sent,"2025-12-06 18:24:17","if i was not fully and completely enamored"
Sent,"2025-12-06 18:25:24","i LOVE you. you are the love of my life and"
Sent,"2025-12-06 18:26:46","…if i am lying, let milo get struck by lightning… i am not exaggerating when i say that you are the prettiest and most amazing girl on the whole planet"
Received,"2025-12-06 18:28:11","Tank you tank you "
Received,"2025-12-06 18:28:16","Sorry a wittle busy "
Received,"2025-12-06 18:28:30","I wish I had some more freakin z"
Received,"2025-12-06 18:28:32","I’m dying "
Sent,"2025-12-06 18:31:01","it’s okay. i just want you to please think about what i asked when you have some downtime"
Sent,"2025-12-06 18:31:02","if you want to just use your hands to ease into things the first time, that’s fine..but if you aren’t ready to resolve this major problem at all, we need to do something else"
Sent,"2025-12-06 18:31:08","would you wanna come over for a little bit after you finish? i can get you some then"
Received,"2025-12-06 18:31:40","I dont know when it’ll be. Party ends at 10 but I have to help clean up"
Sent,"2025-12-06 18:43:23",:(
Sent,"2025-12-06 18:43:27","please do what i’m asking you and make a decision. things will be so much better i promise you."
Received,"2025-12-06 18:43:36","OKAY DAN "
Received,"2025-12-06 19:25:45","If my mom sends me the money tonight what are the chances he will come"
Sent,"2025-12-06 19:26:43","probably pretty good if i can let him know in advance"
Sent,"2025-12-06 19:27:04","but how would you get her to send it then without looking sus"
Sent,"2025-12-06 19:29:31","i would be willing to get it covered for you"
Sent,"2025-12-06 19:29:37","even if it takes you until the morning to get the money"
Sent,"2025-12-06 19:29:39","….IF"
Sent,"2025-12-06 19:30:25","do you want me to get a 60 for you?"
Received,"2025-12-06 19:31:50","I have some "
Received,"2025-12-06 19:31:59","Can I send it $60"
Sent,"2025-12-06 19:32:07","are you fucking kidding me annie seriously"
Sent,"2025-12-06 19:32:15","you hate me THAT MUCH"
Received,"2025-12-06 19:32:19",What
Sent,"2025-12-06 19:32:27","i was saying i would cover it for you"
Received,"2025-12-06 19:32:33","Then come get my card "
Sent,"2025-12-06 19:32:34","IF THAT WOULD BE ENOUGH TO PUT YOU IN THE FUCKING MOOD"
Received,"2025-12-06 19:32:41","Okay "
Received,"2025-12-06 19:32:52","I’m sorry I’m trying to do ten things right now "
Sent,"2025-12-06 19:32:57","it’s okay"
Sent,"2025-12-06 19:32:59","is that a deal"
Received,"2025-12-06 19:33:51",Yes
Sent,"2025-12-06 19:37:40","ok the call is in"
Received,"2025-12-06 19:40:55","Thank you ❤️"
Received,"2025-12-06 19:40:59","You da best "
Received,"2025-12-06 19:41:02","Milo the best "
Sent,"2025-12-06 19:43:19","okay he’s coming but he’s gonna be a little bit so it should be right before the party ends"
Sent,"2025-12-06 19:46:00","if your parents are worried about you driving i can even pick you up"
Received,"2025-12-06 19:47:19","Why would they be worried "
Sent,"2025-12-06 19:48:27","….you may or may not have gotten a DUI recently ?"
Sent,"2025-12-06 19:48:43","and i don’t touch that poison"
Received,"2025-12-06 19:50:04","Uh ok "
Received,"2025-12-06 19:50:09","Just sat down to eat "
Sent,"2025-12-06 20:07:28","lol were you not the same person who kept using the phrase “tight leash” to explain why you could never spend time with me?"
Sent,"2025-12-06 20:07:35","i was just offering geez"
Received,"2025-12-06 20:07:45",Stoppppp
Sent,"2025-12-06 20:10:03","…i love you"
Received,"2025-12-06 20:11:29","Love youuuuu"
Received,"2025-12-06 20:20:03","Mrs. cantalamessa and I just talked about you for a while "
Sent,"2025-12-06 20:22:25","you probably said “oh i don’t like that idiot anymore”"
Received,"2025-12-06 20:23:35","No "
Received,"2025-12-06 20:23:40","She didn’t know we date d"
Received,"2025-12-06 20:23:53","She was asking me about New York and how it was and if I liked it, blah blah blah"
Received,"2025-12-06 20:24:03","And then she asked me what I was doing now and I told her that I was taking care of Sugie "
Received,"2025-12-06 20:24:14","And then another woman was like oh yeah, she lives in the house next-door to where Fran used to live"
Received,"2025-12-06 20:24:28","And they were like oh that’s so nice that you take care of her and I was like yeah I have a soft spot in my heart for you know older people are taking care of them"
Received,"2025-12-06 20:24:38","And I was like, actually, I took care of Fran as well until she passed away"
Received,"2025-12-06 20:24:52","And I had told her that I was living in New York with my boyfriend, but she didn’t know that it was you"
Received,"2025-12-06 20:25:17","Until I said, yeah Fran’s great grandson is my boyfriend that I was in New York with"
Received,"2025-12-06 20:25:27","And she looked at me like wait what"
Received,"2025-12-06 20:25:33","And I said yes, Daniel"
Received,"2025-12-06 20:25:45","And she was like oh my God I had no idea that you two are dated. I said yes we’ve been together for 10 years."
Received,"2025-12-06 20:27:50","And she’s like yes, he was at our wedding with his parents when he was little"
Sent,"2025-12-06 20:29:02","yeah i was"
Sent,"2025-12-06 20:29:04","DA STAR OF THE SHOW"
Sent,"2025-12-06 20:29:14","i bet they had the best dressed wedding"
Sent,"2025-12-06 20:29:16","because..you kno"
Sent,"2025-12-06 20:31:04","btw i am going to be helping my mom until you’re done to make this possible so if i don’t answer that’s wher ei am"
Received,"2025-12-06 20:34:21","Okay "
Received,"2025-12-06 20:34:28","I’m clearing plates now "
Received,"2025-12-06 20:34:33","And doing dishes "
Sent,"2025-12-06 21:17:48","everything going according to plan"
